Year,Lat,Lon,days_below_55F,days_below_32F,days_below_28F,days_below_26F,annual_min_temp_F
2014,31.5,-88.25,165,30,17,12,14.226429
2014,31.5,-88.0,166,26,16,11,14.901428
2014,31.5,-87.75,167,25,15,11,15.070179
2014,31.5,-87.5,167,24,16,11,15.080725
2014,31.5,-87.25,169,25,16,11,14.651819
2014,31.5,-87.0,169,26,17,11,14.701971
2014,31.5,-86.75,168,25,14,11,14.617596
2014,31.5,-86.5,168,28,15,11,14.484003
2014,31.5,-86.25,169,30,18,12,14.635174
2014,31.5,-86.0,170,29,18,10,14.631659
2014,31.5,-85.75,170,30,18,11,14.343378
2014,31.5,-85.5,171,27,15,9,15.106268
2014,31.5,-85.25,168,26,12,7,15.964081
2014,31.5,-85.0,165,26,12,8,16.554707
2014,31.5,-84.75,167,25,14,8,16.790253
2014,31.5,-84.5,170,29,15,7,16.962519
2014,31.5,-84.25,169,27,15,6,17.05744
2014,31.5,-84.0,168,27,13,6,16.734003
2014,31.5,-83.75,164,27,12,5,16.456268
2014,31.5,-83.5,165,26,10,5,16.63908
2014,31.5,-83.25,161,25,10,5,17.356268
2014,31.5,-83.0,163,24,12,6,17.862518
2014,31.5,-82.75,164,24,10,4,18.361736
2014,31.5,-82.5,164,23,8,4,18.759003
2014,31.5,-82.25,160,21,7,4,19.01916
2014,31.5,-82.0,155,20,8,4,19.490253
2014,31.5,-81.75,152,19,8,4,19.771503
2014,31.5,-81.5,129,9,2,1,22.060175
2014,31.5,-81.25,108,3,1,1,23.934002
2014,31.25,-95.0,154,19,10,5,18.667597
2014,31.25,-94.75,156,19,10,6,19.784796
2014,31.25,-94.5,152,17,8,3,21.901203
2014,31.25,-94.25,152,16,8,3,22.076984
2014,31.25,-94.0,154,21,8,6,20.48913
2014,31.25,-93.75,148,13,7,4,23.402374
2014,31.25,-93.5,157,23,8,7,17.069416
2014,31.25,-93.25,157,26,12,7,18.392939
2014,31.25,-93.0,157,25,13,7,18.058954
2014,31.25,-92.75,154,24,12,8,18.243633
2014,31.25,-92.5,154,24,16,10,16.497686
2014,31.25,-92.25,154,24,15,9,16.226984
2014,31.25,-92.0,154,25,15,9,16.142609
2014,31.25,-91.75,155,24,15,10,15.994953
2014,31.25,-91.5,152,24,14,9,16.835957
2014,31.25,-91.25,153,24,15,9,15.883221
2014,31.25,-91.0,159,25,18,13,15.7883
2014,31.25,-90.75,158,28,18,12,16.016815
2014,31.25,-90.5,163,29,18,15,15.053425
2014,31.25,-90.25,164,33,22,15,13.186626
2014,31.25,-90.0,166,35,21,14,12.371002
2014,31.25,-89.75,164,31,18,13,13.703424
2014,31.25,-89.5,161,29,16,13,14.768658
2014,31.25,-89.25,162,30,17,12,12.996784
2014,31.25,-89.0,162,29,16,11,14.610455
2014,31.25,-88.75,162,28,16,12,14.867096
2014,31.25,-88.5,164,26,14,12,15.204596
2014,31.25,-88.25,165,24,15,11,15.070179
2014,31.25,-88.0,163,24,13,9,15.688929
2014,31.25,-87.75,162,24,15,10,15.903381
2014,31.25,-87.5,164,26,15,11,15.319788
2014,31.25,-87.25,166,28,17,12,14.838146
2014,31.25,-87.0,164,25,15,11,15.435802
2014,31.25,-86.75,165,23,12,9,16.336737
2014,31.25,-86.5,167,27,15,11,15.850647
2014,31.25,-86.25,167,28,14,12,15.781269
2014,31.25,-86.0,168,28,15,11,15.770721
2014,31.25,-85.75,167,26,13,11,15.658222
2014,31.25,-85.5,168,26,12,10,15.904316
2014,31.25,-85.25,165,24,11,8,16.734003
2014,31.25,-85.0,161,21,11,7,17.37033
2014,31.25,-84.75,165,23,11,6,17.672674
2014,31.25,-84.5,164,29,12,6,17.915253
2014,31.25,-84.25,164,26,10,6,17.778143
2014,31.25,-84.0,166,25,9,6,17.461737
2014,31.25,-83.75,163,22,8,5,17.465252
2014,31.25,-83.5,163,22,7,3,17.711346
2014,31.25,-83.25,162,24,9,4,18.31955
2014,31.25,-83.0,163,22,8,4,19.022675
2014,31.25,-82.75,161,22,6,4,19.521893
2014,31.25,-82.5,156,21,7,4,19.845331
2014,31.25,-82.25,155,20,7,4,20.028143
2014,31.25,-82.0,152,20,5,4,20.492207
2014,31.25,-81.75,141,12,4,4,20.875408
2014,31.25,-81.5,118,5,1,1,23.19572
2014,31.0,-95.0,143,18,8,5,21.062286
2014,31.0,-94.75,146,18,9,7,19.455647
2014,31.0,-94.5,149,18,8,5,20.770489
2014,31.0,-94.25,145,18,8,4,21.329473
2014,31.0,-94.0,147,18,7,6,21.519207
2014,31.0,-93.75,149,21,7,7,19.406427
2014,31.0,-93.5,152,23,8,7,20.474628
2014,31.0,-93.25,155,23,13,7,18.172443
2014,31.0,-93.0,155,23,13,8,17.367365
2014,31.0,-92.75,154,23,14,8,17.935577
2014,31.0,-92.5,150,23,15,9,16.589092
2014,31.0,-92.25,153,24,14,8,16.59964
2014,31.0,-92.0,153,24,13,9,16.807062
2014,31.0,-91.75,151,23,13,10,16.894512
2014,31.0,-91.5,149,22,11,7,18.202765
2014,31.0,-91.25,150,25,14,10,16.484394
2014,31.0,-91.0,152,26,16,11,16.572285
2014,31.0,-90.75,154,28,16,11,16.716314
2014,31.0,-90.5,158,28,17,11,16.533503
2014,31.0,-90.25,157,29,18,12,16.136236
2014,31.0,-90.0,164,32,16,12,13.657721
2014,31.0,-89.75,161,30,16,12,14.378424
2014,31.0,-89.5,159,28,15,12,15.471783
2014,31.0,-89.25,159,29,15,11,15.327642
2014,31.0,-89.0,157,27,15,10,15.436626
2014,31.0,-88.75,161,27,14,9,15.939362
2014,31.0,-88.5,163,26,16,10,15.148346
2014,31.0,-88.25,165,28,16,9,14.220221
2014,31.0,-88.0,155,24,10,8,16.465881
2014,31.0,-87.75,159,24,11,9,16.107288
2014,31.0,-87.5,160,26,12,11,16.08971
2014,31.0,-87.25,163,26,12,10,16.184631
2014,31.0,-87.0,164,25,14,10,16.12135
2014,31.0,-86.75,161,22,12,9,17.404552
2014,31.0,-86.5,163,25,13,9,17.173456
2014,31.0,-86.25,163,26,13,11,16.937908
2014,31.0,-86.0,164,26,13,11,16.987127
2014,31.0,-85.75,164,24,13,9,17.011738
2014,31.0,-85.5,163,21,12,8,17.004705
2014,31.0,-85.25,163,21,11,7,17.42658
2014,31.0,-85.0,161,20,10,5,18.052362
2014,31.0,-84.75,157,21,9,5,18.470722
2014,31.0,-84.5,160,24,11,5,18.460175
2014,31.0,-84.25,163,24,11,5,18.32658
2014,31.0,-84.0,161,21,9,5,18.386347
2014,31.0,-83.75,160,20,7,4,18.49533
2014,31.0,-83.5,158,21,6,4,18.759003
2014,31.0,-83.25,159,25,7,4,19.226582
2014,31.0,-83.0,155,21,6,4,20.024628
2014,31.0,-82.75,155,16,5,4,20.672052
2014,31.0,-82.5,152,15,4,4,21.002522
2014,31.0,-82.25,148,15,4,4,21.177753
2014,31.0,-82.0,143,15,4,4,21.448456
2014,31.0,-81.75,136,9,4,2,21.796503
2014,31.0,-81.5,108,3,1,1,24.278534
2014,30.75,-95.0,129,10,4,2,25.357061
2014,30.75,-94.75,143,17,8,4,20.816193
2014,30.75,-94.5,145,20,8,6,20.109442
2014,30.75,-94.25,145,18,7,6,20.330927
2014,30.75,-94.0,145,16,7,6,20.928583
2014,30.75,-93.75,150,20,7,6,20.710175
2014,30.75,-93.5,151,24,10,7,20.68606
2014,30.75,-93.25,150,23,13,7,20.000513
2014,30.75,-93.0,148,23,14,8,18.836786
2014,30.75,-92.75,149,23,14,8,17.5805
2014,30.75,-92.5,149,23,14,9,17.292217
2014,30.75,-92.25,150,24,13,9,17.569952
2014,30.75,-92.0,149,23,13,8,17.544903
2014,30.75,-91.75,146,23,13,9,17.520294
2014,30.75,-91.5,146,22,12,9,17.731232
2014,30.75,-91.25,148,26,13,11,17.094904
2014,30.75,-91.0,148,25,13,11,17.542486
2014,30.75,-90.75,151,26,12,11,17.155767
2014,30.75,-90.5,154,29,13,11,16.304987
2014,30.75,-90.25,156,28,14,10,16.023737
2014,30.75,-90.0,159,30,15,11,14.635065
2014,30.75,-89.75,157,28,14,10,15.531549
2014,30.75,-89.5,155,27,15,10,16.364752
2014,30.75,-89.25,156,27,15,10,15.696783
2014,30.75,-89.0,155,25,14,8,15.76358
2014,30.75,-88.75,155,27,14,8,15.246784
2014,30.75,-88.5,153,28,13,7,14.779205
2014,30.75,-88.25,150,21,11,6,16.143269
2014,30.75,-88.0,144,18,8,4,19.462017
2014,30.75,-87.75,148,19,11,6,17.956507
2014,30.75,-87.5,157,21,12,9,16.247913
2014,30.75,-87.25,160,22,13,10,16.451818
2014,30.75,-87.0,158,22,11,9,17.988148
2014,30.75,-86.75,160,21,11,9,18.108612
2014,30.75,-86.5,157,21,11,8,18.105097
2014,30.75,-86.25,156,22,12,8,18.112127
2014,30.75,-86.0,158,24,13,9,18.168377
2014,30.75,-85.75,163,22,13,8,18.29494
2014,30.75,-85.5,161,20,13,6,17.999628
2014,30.75,-85.25,161,20,11,5,18.235174
2014,30.75,-85.0,157,20,7,4,18.74494
2014,30.75,-84.75,155,17,6,4,19.205486
2014,30.75,-84.5,159,20,8,4,19.30744
2014,30.75,-84.25,157,17,7,4,19.630878
2014,30.75,-84.0,158,18,7,4,19.753925
2014,30.75,-83.75,155,19,6,4,19.796112
2014,30.75,-83.5,156,21,6,4,19.929707
2014,30.75,-83.25,155,23,6,4,20.270721
2014,30.75,-83.0,151,21,5,4,20.878925
2014,30.75,-82.75,146,17,4,4,21.560955
2014,30.75,-82.5,144,13,4,3,22.046661
2014,30.75,-82.25,140,12,4,2,22.338459
2014,30.75,-82.0,138,13,4,4,22.527752
2014,30.75,-81.75,130,8,4,1,22.668377
2014,30.75,-81.5,102,1,1,1,25.034393
2014,30.5,-95.0,137,14,7,3,21.891865
2014,30.5,-94.75,137,13,7,3,21.082392
2014,30.5,-94.5,137,15,7,3,21.21247
2014,30.5,-94.25,140,17,8,4,20.435516
2014,30.5,-94.0,143,17,8,3,19.662079
2014,30.5,-93.75,145,16,7,4,20.910126
2014,30.5,-93.5,148,19,9,6,21.001972
2014,30.5,-93.25,147,21,11,6,20.077362
2014,30.5,-93.0,147,20,11,6,18.854364
2014,30.5,-92.75,147,21,11,8,18.15036
2014,30.5,-92.5,149,22,12,9,18.224188
2014,30.5,-92.25,146,22,12,9,18.320099
2014,30.5,-92.0,143,21,12,8,18.590801
2014,30.5,-91.75,143,19,13,8,18.839863
2014,30.5,-91.5,146,20,11,8,18.849476
2014,30.5,-91.25,146,22,12,8,18.62799
2014,30.5,-91.0,148,22,12,10,18.54713
2014,30.5,-90.75,147,25,12,9,18.333502
2014,30.5,-90.5,149,24,10,8,18.273737
2014,30.5,-90.25,141,19,9,5,19.80655
2014,30.5,-90.0,146,24,12,7,17.81319
2014,30.5,-89.75,149,27,12,9,16.445612
2014,30.5,-89.5,149,25,11,6,16.47022
2014,30.5,-89.25,144,21,9,7,18.083893
2014,30.5,-89.0,141,20,8,5,18.68155
2014,30.5,-88.75,143,20,9,6,18.358112
2014,30.5,-88.5,145,19,8,5,18.896112
2014,30.5,-88.25,132,12,4,4,20.66447
2014,30.5,-87.75,136,13,5,4,20.748846
2014,30.5,-87.5,148,18,10,6,18.804707
2014,30.5,-87.25,152,20,10,6,18.558613
2014,30.5,-87.0,146,17,8,5,18.829315
2014,30.5,-86.75,148,13,8,5,19.19494
2014,30.5,-86.5,133,8,4,4,21.068768
2014,30.5,-86.25,137,9,5,4,20.692596
2014,30.5,-86.0,152,15,8,5,19.289862
2014,30.5,-85.75,158,16,10,6,19.033222
2014,30.5,-85.5,157,16,11,7,18.579706
2014,30.5,-85.25,155,18,10,5,18.96994
2014,30.5,-85.0,159,16,9,4,19.627361
2014,30.5,-84.75,158,16,7,3,20.225018
2014,30.5,-84.5,155,14,6,3,20.667988
2014,30.5,-84.25,157,16,5,4,21.047674
2014,30.5,-84.0,154,17,4,4,21.174236
2014,30.5,-83.75,154,17,4,4,21.174236
2014,30.5,-83.5,151,20,4,4,21.21291
2014,30.5,-83.25,150,20,5,4,21.286737
2014,30.5,-83.0,144,21,5,4,21.761347
2014,30.5,-82.75,141,15,4,3,22.373615
2014,30.5,-82.5,137,12,4,2,22.88338
2014,30.5,-82.25,136,9,4,2,23.115412
2014,30.5,-82.0,134,9,4,2,23.273066
2014,30.5,-81.75,125,8,2,1,23.4383
2014,30.5,-81.5,100,1,1,1,25.846502
2014,30.25,-95.0,135,15,6,3,20.696552
2014,30.25,-94.75,132,13,6,2,20.748407
2014,30.25,-94.5,134,14,6,3,20.727314
2014,30.25,-94.25,136,15,7,3,20.540985
2014,30.25,-94.0,137,16,8,3,19.747334
2014,30.25,-93.75,138,15,7,3,19.521454
2014,30.25,-93.5,137,15,7,3,20.604267
2014,30.25,-93.25,136,16,7,5,20.330486
2014,30.25,-93.0,138,17,9,5,19.912678
2014,30.25,-92.75,135,17,10,6,19.060907
2014,30.25,-92.5,136,17,10,7,19.6701
2014,30.25,-92.25,140,18,11,6,19.135723
2014,30.25,-92.0,142,18,11,7,19.086506
2014,30.25,-91.75,142,18,12,7,19.53947
2014,30.25,-91.5,139,18,10,7,20.249628
2014,30.25,-91.25,140,18,9,4,21.282288
2014,30.25,-91.0,141,20,9,4,20.091974
2014,30.25,-90.75,137,16,5,4,21.216974
2014,30.25,-90.5,122,8,2,1,24.36994
2014,30.25,-89.75,115,9,3,1,23.371502
2014,30.25,-85.75,115,4,1,1,24.064081
2014,30.25,-85.5,137,8,4,2,21.539862
2014,30.25,-85.25,151,15,8,4,20.042206
2014,30.25,-85.0,156,17,7,4,20.720722
2014,30.25,-84.75,155,14,5,4,21.381659
2014,30.25,-84.5,145,14,4,3,21.91955
2014,30.25,-84.25,146,13,4,3,22.242987
2014,30.25,-84.0,144,13,4,3,22.28869
2014,30.25,-83.75,145,14,4,2,22.359003
2014,30.25,-83.5,143,15,4,2,22.20783
2014,30.25,-83.25,144,18,4,2,22.105877
2014,30.25,-83.0,141,18,4,2,22.359003
2014,30.25,-82.75,137,13,4,2,22.974237
2014,30.25,-82.5,133,10,4,2,23.519709
2014,30.25,-82.25,132,9,3,1,23.923456
2014,30.25,-82.0,130,10,3,1,23.86369
2014,30.25,-81.75,125,7,1,1,24.042988
2014,30.25,-81.5,99,1,1,0,26.219158
2014,30.0,-95.0,122,11,4,2,21.392645
2014,30.0,-94.75,121,11,4,2,21.180828
2014,30.0,-94.5,126,10,4,2,20.882
2014,30.0,-94.25,127,10,5,2,21.17127
2014,30.0,-94.0,120,8,5,1,22.970282
2014,30.0,-93.75,114,7,3,1,24.724579
2014,30.0,-93.5,116,8,4,1,23.908955
2014,30.0,-93.25,122,11,6,2,22.235516
2014,30.0,-93.0,123,11,7,3,22.077312
2014,30.0,-92.75,120,10,6,3,22.844707
2014,30.0,-92.5,132,17,10,6,19.543537
2014,30.0,-92.25,135,18,10,6,19.234161
2014,30.0,-92.0,128,15,8,4,20.861897
2014,30.0,-91.75,131,14,7,4,21.244549
2014,30.0,-91.5,132,16,8,4,20.541424
2014,30.0,-91.25,131,16,5,3,21.58606
2014,30.0,-91.0,137,15,5,3,21.245098
2014,30.0,-90.75,135,11,5,3,21.617756
2014,30.0,-90.5,121,6,2,1,24.253925
2014,30.0,-90.25,116,6,1,1,25.396503
2014,30.0,-90.0,115,5,1,1,24.911346
2014,30.0,-89.75,96,2,1,0,26.7008
2014,30.0,-85.25,131,9,2,1,22.728144
2014,30.0,-85.0,147,13,4,4,21.58908
2014,30.0,-84.75,135,10,4,2,22.517206
2014,30.0,-84.5,103,2,1,1,25.987127
2014,30.0,-83.75,94,2,1,0,27.231659
2014,30.0,-83.5,124,5,1,1,24.243378
2014,30.0,-83.25,133,11,3,2,23.227911
2014,30.0,-83.0,131,12,3,2,23.44588
2014,30.0,-82.75,133,11,4,2,23.747675
2014,30.0,-82.5,134,13,4,2,24.123846
2014,30.0,-82.25,130,7,2,1,24.58791
2014,30.0,-82.0,126,6,2,1,24.60197
2014,30.0,-81.75,123,6,1,1,24.971111
2014,30.0,-81.5,86,1,1,0,27.474237
2014,29.75,-95.0,118,10,4,1,21.642254
2014,29.75,-94.75,114,9,2,1,22.809443
2014,29.75,-94.5,116,9,2,1,23.283173
2014,29.75,-94.25,101,5,1,0,27.140802
2014,29.75,-94.0,89,4,0,0,30.602703
2014,29.75,-92.75,93,6,1,0,27.955877
2014,29.75,-92.5,122,13,7,4,21.273224
2014,29.75,-92.25,121,10,5,3,21.104473
2014,29.75,-92.0,109,8,3,1,23.825018
2014,29.75,-91.75,115,8,3,1,24.046503
2014,29.75,-91.5,122,13,5,2,22.11994
2014,29.75,-91.25,125,13,4,3,22.309784
2014,29.75,-91.0,132,13,5,3,21.603144
2014,29.75,-90.75,132,13,4,3,21.8633
2014,29.75,-90.5,132,9,3,2,22.573456
2014,29.75,-90.25,126,6,3,1,23.585957
2014,29.75,-90.0,115,4,1,1,24.285564
2014,29.75,-89.75,79,1,0,0,29.70666
2014,29.75,-83.5,117,3,1,1,25.34377
2014,29.75,-83.25,123,5,3,1,24.197674
2014,29.75,-83.0,130,10,3,2,24.159002
2014,29.75,-82.75,130,11,2,2,24.447285
2014,29.75,-82.5,130,9,2,1,25.051971
2014,29.75,-82.25,126,8,1,1,25.628534
2014,29.75,-82.0,124,8,1,1,25.695332
2014,29.75,-81.75,122,5,1,0,26.208612
2014,29.75,-81.5,89,1,0,0,28.637909
2014,29.75,-81.25,61,0,0,0,33.454315
2014,29.5,-95.0,107,8,1,1,23.67077
2014,29.5,-91.25,99,6,1,0,26.848455
2014,29.5,-91.0,116,6,3,1,23.89533
2014,29.5,-90.75,125,11,4,3,21.821112
2014,29.5,-90.5,125,7,3,3,22.53127
2014,29.5,-90.25,106,4,1,1,25.498455
2014,29.5,-83.25,110,2,1,0,26.56369
2014,29.5,-83.0,113,3,1,0,26.521503
2014,29.5,-82.75,125,8,2,1,25.473846
2014,29.5,-82.5,123,8,2,0,26.05744
2014,29.5,-82.25,121,8,1,0,26.672674
2014,29.5,-82.0,113,3,1,0,27.112127
2014,29.5,-81.75,105,1,1,0,27.625408
2014,29.5,-81.5,92,1,0,0,29.179316
2014,29.5,-81.25,74,1,0,0,31.70705
2014,29.25,-83.0,84,1,0,0,29.885956
2014,29.25,-82.75,103,1,0,0,28.680096
2014,29.25,-82.5,118,5,1,0,27.32658
2014,29.25,-82.25,122,7,1,0,27.727362
2014,29.25,-82.0,107,2,0,0,28.209003
2014,29.25,-81.75,96,1,0,0,28.810175
2014,29.25,-81.5,86,1,0,0,30.437908
2014,29.25,-81.25,85,1,0,0,30.40627
2014,29.0,-82.75,66,0,0,0,32.01291
2014,29.0,-82.5,106,1,0,0,28.796112
2014,29.0,-82.25,112,4,0,0,28.964863
2014,29.0,-82.0,100,3,0,0,29.682049
2014,29.0,-81.75,94,2,0,0,30.286737
2014,29.0,-81.5,89,1,0,0,30.58908
2014,29.0,-81.25,88,1,0,0,30.740253
2014,29.0,-81.0,75,0,0,0,33.422676
2014,28.75,-82.5,101,1,0,0,29.93166
2014,28.75,-82.25,97,3,0,0,29.98791
2014,28.75,-82.0,91,1,0,0,30.835175
2014,28.75,-81.75,90,1,0,0,31.640253
2014,28.75,-81.5,85,1,0,0,31.889862
2014,28.75,-81.25,82,1,0,0,31.90744
2014,28.75,-81.0,74,0,0,0,33.310173
2014,28.5,-82.5,96,2,0,0,30.69422
2014,28.5,-82.25,95,3,0,0,30.55008
2014,28.5,-82.0,90,2,0,0,31.63322
2014,28.5,-81.75,86,0,0,0,32.533222
2014,28.5,-81.5,79,0,0,0,33.095722
2014,28.5,-81.25,78,0,0,0,32.979706
2014,28.5,-81.0,73,0,0,0,33.37664
2014,28.5,-80.75,36,0,0,0,40.341423
2014,28.25,-82.5,85,0,0,0,32.114532
2014,28.25,-82.25,91,3,0,0,29.692266
2014,28.25,-82.0,89,2,0,0,31.075665
2014,28.25,-81.75,85,1,0,0,31.483479
2014,28.25,-81.5,75,0,0,0,32.577717
2014,28.25,-81.25,70,1,0,0,31.994122
2014,28.25,-81.0,64,0,0,0,32.65506
2014,28.25,-80.75,32,0,0,0,41.00939
2014,28.0,-82.75,35,0,0,0,40.403057
2014,28.0,-82.5,76,0,0,0,34.178535
2014,28.0,-82.25,79,0,0,0,32.83172
2014,28.0,-82.0,76,0,0,0,32.159355
2014,28.0,-81.75,74,0,0,0,32.345684
2014,28.0,-81.5,71,0,0,0,32.75701
2014,28.0,-81.25,66,0,0,0,33.60428
2014,28.0,-81.0,64,1,0,0,31.23299
2014,28.0,-80.75,45,0,0,0,35.982597
2014,27.75,-82.5,70,0,0,0,35.359783
2014,27.75,-82.25,76,0,0,0,33.157795
2014,27.75,-82.0,72,1,0,0,31.951935
2014,27.75,-81.75,70,1,0,0,31.75506
2014,27.75,-81.5,66,1,0,0,31.888653
2014,27.75,-81.25,62,0,0,0,32.159355
2014,27.75,-81.0,61,1,0,0,31.004475
2014,27.75,-80.75,54,1,0,0,30.635334
2014,27.75,-80.5,36,0,0,0,35.979084
2014,27.5,-82.5,65,0,0,0,36.924236
2014,27.5,-82.25,74,0,0,0,34.027912
2014,27.5,-82.0,74,0,0,0,32.553547
2014,27.5,-81.75,68,0,0,0,32.345684
2014,27.5,-81.5,61,1,0,0,31.96424
2014,27.5,-81.25,62,0,0,0,32.219124
2014,27.5,-81.0,59,1,0,0,30.382208
2014,27.5,-80.75,54,1,0,0,31.180256
2014,27.5,-80.5,40,0,0,0,34.42518
2014,27.25,-82.5,43,0,0,0,39.981182
2014,27.25,-82.25,63,0,0,0,35.65916
2014,27.25,-82.0,64,0,0,0,35.577423
2014,27.25,-81.75,63,0,0,0,32.897636
2014,27.25,-81.5,60,0,0,0,32.414238
2014,27.25,-81.25,56,0,0,0,33.556816
2014,27.25,-81.0,47,0,0,0,33.440804
2014,27.25,-80.75,35,0,0,0,38.54549
2014,27.25,-80.5,36,0,0,0,35.90877
2014,27.25,-80.25,13,0,0,0,45.640022
2014,27.0,-82.25,43,0,0,0,41.14837
2014,27.0,-82.0,61,0,0,0,35.292656
2014,27.0,-81.75,59,0,0,0,34.861553
2014,27.0,-81.5,56,0,0,0,32.35667
2014,27.0,-81.25,50,0,0,0,33.140656
2014,27.0,-81.0,36,0,0,0,38.82674
2014,27.0,-80.75,20,0,0,0,46.681965
2014,27.0,-80.5,26,0,0,0,42.98133
2014,27.0,-80.25,19,0,0,0,44.152912
2014,26.75,-82.0,39,0,0,0,40.704082
2014,26.75,-81.75,57,0,0,0,35.135334
2014,26.75,-81.5,54,0,0,0,33.042217
2014,26.75,-81.25,52,1,0,0,31.372295
2014,26.75,-81.0,35,0,0,0,39.0201
2014,26.75,-80.75,19,0,0,0,46.4451
2014,26.75,-80.5,26,0,0,0,42.237335
2014,26.75,-80.25,21,0,0,0,43.50472
2014,26.5,-81.75,42,0,0,0,39.19588
2014,26.5,-81.5,58,0,0,0,33.425423
2014,26.5,-81.25,49,1,0,0,31.503693
2014,26.5,-81.0,45,0,0,0,32.627373
2014,26.5,-80.75,33,0,0,0,38.009796
2014,26.5,-80.5,33,0,0,0,38.245342
2014,26.5,-80.25,26,0,0,0,41.314484
2014,26.25,-81.75,33,0,0,0,43.692364
2014,26.25,-81.5,47,0,0,0,35.513264
2014,26.25,-81.25,48,0,0,0,33.302376
2014,26.25,-81.0,42,0,0,0,35.45042
2014,26.25,-80.75,34,0,0,0,37.173077
2014,26.25,-80.5,33,0,0,0,37.858624
2014,26.25,-80.25,25,0,0,0,41.18089
2014,26.0,-81.5,36,0,0,0,39.21917
2014,26.0,-81.25,43,0,0,0,36.18167
2014,26.0,-81.0,37,0,0,0,36.772297
2014,26.0,-80.75,33,0,0,0,37.858624
2014,26.0,-80.5,29,0,0,0,40.12972
2014,26.0,-80.25,12,0,0,0,47.155693
2014,25.75,-81.25,12,0,0,0,48.57557
2014,25.75,-81.0,35,0,0,0,39.28597
2014,25.75,-80.75,37,0,0,0,36.276592
2014,25.75,-80.5,32,0,0,0,39.21214
2014,25.75,-80.25,7,0,0,0,48.642803
2014,25.5,-81.0,27,0,0,0,41.997833
2014,25.5,-80.75,35,0,0,0,38.857063
2014,25.5,-80.5,27,0,0,0,41.2512
2014,25.25,-81.0,7,0,0,0,50.14617
2014,25.25,-80.75,6,0,0,0,48.90516
2014,25.0,-78.0,0,0,0,0,60.77874
2014,24.75,-78.0,0,0,0,0,57.37913
2014,24.5,-78.0,0,0,0,0,60.364338
2014,24.0,-77.75,0,0,0,0,60.20745
2015,35.0,-95.0,177,51,27,25,8.577862
2015,35.0,-94.75,177,49,26,22,8.683331
2015,35.0,-94.5,180,52,27,22,8.47591
2015,35.0,-94.25,182,51,28,22,8.216192
2015,35.0,-94.0,184,50,31,24,7.66424
2015,35.0,-93.75,183,52,29,25,8.342754
2015,35.0,-93.5,182,48,27,20,9.509943
2015,35.0,-93.25,179,44,27,20,10.057941
2015,35.0,-93.0,179,42,27,20,9.280987
2015,35.0,-92.75,179,41,27,20,9.333721
2015,35.0,-92.5,175,42,29,21,9.583771
2015,35.0,-92.25,169,41,29,22,9.622442
2015,35.0,-92.0,168,41,28,22,9.028301
2015,35.0,-91.75,165,43,29,23,7.136896
2015,35.0,-91.5,163,44,29,23,6.022442
2015,35.0,-91.25,161,43,30,25,5.7060356
2015,35.0,-91.0,162,43,30,24,5.931036
2015,35.0,-90.75,157,39,28,21,7.741583
2015,35.0,-90.5,158,41,28,21,6.5752754
2015,35.0,-90.25,163,43,29,22,6.454426
2015,35.0,-90.0,163,45,28,22,5.283722
2015,35.0,-89.75,163,43,28,20,5.308771
2015,35.0,-89.5,163,44,28,19,5.1712227
2015,35.0,-89.25,163,45,28,19,4.8512993
2015,35.0,-89.0,165,48,31,21,4.9813786
2015,35.0,-88.75,164,51,29,19,5.579035
2015,35.0,-88.5,160,50,28,20,5.9837704
2015,35.0,-88.25,160,46,28,18,5.7517395
2015,35.0,-88.0,162,47,29,19,5.5513496
2015,35.0,-87.75,164,52,28,19,4.9255676
2015,35.0,-87.5,164,52,30,20,4.6948547
2015,35.0,-87.25,165,54,30,21,4.6315727
2015,35.0,-87.0,163,53,30,19,4.821417
2015,35.0,-86.75,168,53,37,23,3.5825996
2015,35.0,-86.5,168,53,35,24,3.79002
2015,35.0,-86.25,167,52,30,21,3.8616524
2015,35.0,-86.0,168,50,28,18,3.777277
2015,35.0,-85.75,171,48,30,16,3.917902
2015,35.0,-85.5,170,51,31,18,5.246807
2015,35.0,-85.25,168,51,30,20,6.649542
2015,35.0,-85.0,165,47,26,17,8.159504
2015,35.0,-84.75,169,48,32,19,6.4930973
2015,35.0,-84.5,178,50,38,21,4.8899727
2015,35.0,-84.25,184,54,39,23,3.5680962
2015,35.0,-84.0,193,53,39,27,2.1600895
2015,35.0,-83.75,203,60,42,27,1.3510551
2015,35.0,-83.5,203,61,41,26,1.8159981
2015,35.0,-83.25,204,57,38,22,2.9163876
2015,35.0,-83.0,196,47,30,19,4.814825
2015,35.0,-82.75,187,48,27,19,7.103058
2015,35.0,-82.5,182,46,30,22,8.5198555
2015,35.0,-82.25,179,46,35,24,8.319025
2015,35.0,-82.0,179,42,32,24,9.476105
2015,35.0,-81.75,177,41,25,17,9.577618
2015,35.0,-81.5,173,39,25,15,9.204962
2015,35.0,-81.25,169,39,23,16,8.895588
2015,35.0,-81.0,170,41,28,18,8.041729
2015,35.0,-80.75,171,43,30,20,8.480743
2015,35.0,-80.5,170,44,29,22,8.529963
2015,35.0,-80.25,169,44,28,21,9.398762
2015,35.0,-80.0,165,39,22,16,12.137432
2015,35.0,-79.75,167,41,29,22,11.054621
2015,35.0,-79.5,171,40,31,24,10.812042
2015,35.0,-79.25,168,40,31,23,10.920588
2015,35.0,-79.0,166,40,29,24,10.941681
